BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,AgeGroup,MaritalStatus,YearlyIncome,IncomeGroup,Gender,TotalChildren,ParentalStatus,NumberChildrenAtHome,Education,Occupation,EducationSegment,HomeOwnerFlag,NumberCarsOwned,OwnsAcar
2861,22.70,2003-11-05 00:00:00.000,1941-12-23 00:00:00.000,66+,S,50001-75000,Medium Income,F,3,TRUE,0,"Bachelors ",Management,Educated,0,2,TRUE
2862,24.00,2004-01-20 00:00:00.000,1961-04-26 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,3,"Bachelors ",Management,Educated,0,3,TRUE
2863,-20.01,2004-04-15 00:00:00.000,1955-03-22 00:00:00.000,66+,S,25001-50000,Low Income,F,2,TRUE,0,High School,Clerical,Least Educated,0,2,TRUE
2864,2388.07,2004-06-24 00:00:00.000,1948-09-24 00:00:00.000,66+,M,25001-50000,Low Income,M,4,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
2865,-1120.49,2003-12-13 00:00:00.000,1963-10-02 00:00:00.000,56-65,M,25001-50000,Low Income,M,1,TRUE,0,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
2866,-2049.0964,2003-02-05 00:00:00.000,1971-11-17 00:00:00.000,46-55,M,50001-75000,Medium Income,F,1,TRUE,1,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
2867,-4.99,2004-07-11 00:00:00.000,1970-10-17 00:00:00.000,46-55,M,50001-75000,Medium Income,F,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
2868,54.48,2003-09-24 00:00:00.000,1968-05-09 00:00:00.000,56-65,S,75001-100000,High Income,F,3,TRUE,0,"Bachelors ",Management,Educated,0,3,TRUE
2869,1147.1775,2003-01-21 00:00:00.000,1946-08-15 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,"Bachelors ",Management,Educated,0,2,TRUE
2870,-61.00,2003-11-30 00:00:00.000,1976-04-06 00:00:00.000,46-55,M,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
2871,-30.00,2003-08-05 00:00:00.000,1948-10-26 00:00:00.000,66+,M,0-25000,Least Income,M,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
2872,54.48,2004-01-08 00:00:00.000,1965-10-28 00:00:00.000,56-65,M,75001-100000,High Income,M,5,TRUE,5,"Bachelors ",Professional,Educated,1,4,TRUE
2873,-2.29,2003-08-25 00:00:00.000,1951-09-27 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,1,TRUE
2874,-16.01,2003-09-07 00:00:00.000,1977-06-05 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,High School,Manual,Least Educated,0,1,TRUE
2875,-1120.49,2004-01-07 00:00:00.000,1942-09-21 00:00:00.000,66+,M,25001-50000,Low Income,F,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2876,-24.00,2004-01-23 00:00:00.000,1942-02-16 00:00:00.000,66+,M,25001-50000,Low Income,M,1,TRUE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
2877,774.04,2003-11-29 00:00:00.000,1979-09-13 00:00:00.000,36-45,M,0-25000,Least Income,M,0,FALSE,0,"Bachelors ",Clerical,Educated,0,0,FALSE
2878,-539.99,2004-05-23 00:00:00.000,1963-03-26 00:00:00.000,56-65,S,75001-100000,High Income,F,0,FALSE,0,Partial College,Professional,Least Educated,0,2,TRUE
2879,-39.01,2004-01-29 00:00:00.000,1955-08-14 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
2880,-539.99,2004-02-07 00:00:00.000,1967-10-01 00:00:00.000,56-65,M,25001-50000,Low Income,M,1,TRUE,1,"Bachelors ",Clerical,Educated,1,0,FALSE
2881,-2835.92,2002-02-09 00:00:00.000,1960-05-23 00:00:00.000,56-65,S,0-25000,Least Income,M,1,TRUE,1,Partial College,Manual,Least Educated,0,0,FALSE
2882,-30.00,2004-05-12 00:00:00.000,1965-03-23 00:00:00.000,56-65,M,25001-50000,Low Income,F,1,TRUE,0,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
2883,-539.99,2003-09-26 00:00:00.000,1954-06-08 00:00:00.000,66+,S,0-25000,Least Income,F,3,TRUE,0,Partial High School,Manual,Least Educated,1,2,TRUE
2884,2.70,2004-02-20 00:00:00.000,1953-04-10 00:00:00.000,66+,M,50001-75000,Medium Income,F,4,TRUE,3,Partial College,Professional,Least Educated,1,1,TRUE
2885,31.48,2003-08-12 00:00:00.000,1937-05-05 00:00:00.000,66+,S,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2886,1679.99,2004-03-31 00:00:00.000,1960-07-21 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2887,2383.06,2004-05-16 00:00:00.000,1968-11-20 00:00:00.000,56-65,M,25001-50000,Low Income,M,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",0,0,FALSE
2888,499.98,2003-12-31 00:00:00.000,1939-05-07 00:00:00.000,66+,M,0-25000,Least Income,M,1,TRUE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
2889,-733.36,2002-01-14 00:00:00.000,1953-08-22 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
2890,-4.99,2004-06-24 00:00:00.000,1976-06-27 00:00:00.000,46-55,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,2,TRUE
2891,-33.51,2004-03-03 00:00:00.000,1974-04-13 00:00:00.000,46-55,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,4,TRUE
2892,-21.00,2003-11-23 00:00:00.000,1957-08-08 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2893,2262.98,2002-10-12 00:00:00.000,1956-09-12 00:00:00.000,66+,M,greater than 100000,Highest Income,M,3,TRUE,4,High School,Professional,Least Educated,0,4,TRUE
2894,-34.99,2003-11-09 00:00:00.000,1926-09-28 00:00:00.000,66+,S,0-25000,Least Income,F,4,TRUE,0,High School,Manual,Least Educated,1,2,TRUE
2895,5.00,2004-02-28 00:00:00.000,1968-08-17 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
2896,2324.99,2004-06-08 00:00:00.000,1954-12-17 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,1,High School,Professional,Least Educated,0,0,FALSE
2897,-28.01,2004-02-07 00:00:00.000,1948-11-20 00:00:00.000,66+,S,50001-75000,Medium Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,1,TRUE
2898,-92.72,2004-01-07 00:00:00.000,1980-10-02 00:00:00.000,36-45,M,25001-50000,Low Income,M,0,FALSE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2899,-3578.27,2001-12-02 00:00:00.000,1944-02-22 00:00:00.000,66+,S,25001-50000,Low Income,M,5,TRUE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
2900,64.08,2002-05-11 00:00:00.000,1963-12-20 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,2,TRUE
2901,-0.67,2004-06-12 00:00:00.000,1975-05-27 00:00:00.000,46-55,M,75001-100000,High Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,1,2,TRUE
2902,-1889.38,2003-04-12 00:00:00.000,1979-05-15 00:00:00.000,36-45,S,0-25000,Least Income,M,1,TRUE,1,High School,Manual,Least Educated,0,0,FALSE
2903,6443.01,2002-05-08 00:00:00.000,1954-04-09 00:00:00.000,66+,S,75001-100000,High Income,F,4,TRUE,2,Partial College,Professional,Least Educated,1,1,TRUE
2904,1124.49,2004-02-04 00:00:00.000,1966-06-07 00:00:00.000,56-65,S,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,0,FALSE
2905,49.99,2003-09-11 00:00:00.000,1959-08-11 00:00:00.000,56-65,S,50001-75000,Medium Income,F,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",0,0,FALSE
2906,110.99,2003-11-27 00:00:00.000,1976-05-02 00:00:00.000,46-55,S,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,2,TRUE
2907,19.99,2003-08-17 00:00:00.000,1952-03-05 00:00:00.000,66+,M,25001-50000,Low Income,M,3,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
2908,-2443.35,2003-09-04 00:00:00.000,1946-09-06 00:00:00.000,66+,M,greater than 100000,Highest Income,M,4,TRUE,5,"Bachelors ",Management,Educated,1,1,TRUE
2909,-6.01,2004-04-02 00:00:00.000,1951-11-03 00:00:00.000,66+,S,50001-75000,Medium Income,F,2,TRUE,1,High School,Professional,Least Educated,1,2,TRUE
2910,4687.03,2002-05-11 00:00:00.000,1960-06-14 00:00:00.000,56-65,M,50001-75000,Medium Income,M,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2911,2375.08,2002-01-12 00:00:00.000,1958-10-26 00:00:00.000,66+,S,50001-75000,Medium Income,F,1,TRUE,0,"Bachelors ",Professional,Educated,0,1,TRUE
2912,-1.01,2004-01-18 00:00:00.000,1945-05-09 00:00:00.000,66+,S,75001-100000,High Income,M,5,TRUE,0,"Bachelors ",Management,Educated,0,2,TRUE
2913,298.375,2002-08-23 00:00:00.000,1974-03-09 00:00:00.000,46-55,S,75001-100000,High Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,1,2,TRUE
2914,-107.06,2003-09-29 00:00:00.000,1964-01-19 00:00:00.000,56-65,M,75001-100000,High Income,F,4,TRUE,3,"Bachelors ",Management,Educated,1,0,FALSE
2915,60.98,2004-06-01 00:00:00.000,1966-05-21 00:00:00.000,56-65,M,50001-75000,Medium Income,F,0,FALSE,0,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
2916,1066.50,2003-12-26 00:00:00.000,1970-08-25 00:00:00.000,46-55,M,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,0,FALSE
2917,-1827.19,2001-12-14 00:00:00.000,1978-09-04 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial College,Manual,Least Educated,0,1,TRUE
2918,-1125.93,2002-06-10 00:00:00.000,1971-02-14 00:00:00.000,46-55,M,75001-100000,High Income,M,0,FALSE,5,High School,Management,Least Educated,1,4,TRUE
2919,1130.99,2004-01-15 00:00:00.000,1941-08-14 00:00:00.000,66+,S,25001-50000,Low Income,F,4,TRUE,0,"Bachelors ",Management,Educated,0,2,TRUE
2920,505.00,2004-03-26 00:00:00.000,1970-05-14 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
2921,1143.19,2004-02-19 00:00:00.000,1970-10-08 00:00:00.000,46-55,M,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Clerical,Educated,0,0,FALSE
2922,27.69,2004-04-09 00:00:00.000,1947-02-09 00:00:00.000,66+,S,25001-50000,Low Income,F,4,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
2923,-29.99,2003-09-13 00:00:00.000,1944-07-11 00:00:00.000,66+,M,25001-50000,Low Income,F,4,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
2924,61.00,2004-04-29 00:00:00.000,1969-08-27 00:00:00.000,46-55,M,50001-75000,Medium Income,F,5,TRUE,5,Graduate Degree,Professional,"Highly Educated ",1,2,TRUE
2925,-26.00,2004-07-14 00:00:00.000,1980-02-24 00:00:00.000,36-45,S,0-25000,Least Income,M,0,FALSE,0,Partial High School,Manual,Least Educated,1,2,TRUE
2926,0.99,2003-10-22 00:00:00.000,1949-07-22 00:00:00.000,66+,S,greater than 100000,Highest Income,M,4,TRUE,5,High School,Management,Least Educated,0,4,TRUE
2927,-4.00,2003-10-27 00:00:00.000,1951-02-19 00:00:00.000,66+,M,75001-100000,High Income,F,4,TRUE,1,High School,Professional,Least Educated,1,3,TRUE
2928,1186.34,2004-02-12 00:00:00.000,1977-05-04 00:00:00.000,46-55,M,0-25000,Least Income,M,0,FALSE,0,Partial College,Manual,Least Educated,0,0,FALSE
2929,2370.68,2003-02-22 00:00:00.000,1971-10-12 00:00:00.000,46-55,S,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,1,TRUE
2930,5.00,2004-01-26 00:00:00.000,1965-10-19 00:00:00.000,56-65,M,25001-50000,Low Income,F,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,1,3,TRUE
2931,43.98,2003-12-22 00:00:00.000,1965-01-16 00:00:00.000,56-65,M,75001-100000,High Income,F,5,TRUE,5,"Bachelors ",Professional,Educated,1,4,TRUE
2932,2.70,2003-08-14 00:00:00.000,1956-07-23 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2933,21.00,2004-01-24 00:00:00.000,1941-12-11 00:00:00.000,66+,M,50001-75000,Medium Income,F,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2934,70.3936,2002-06-12 00:00:00.000,1957-10-11 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2935,8.98,2004-06-08 00:00:00.000,1961-05-11 00:00:00.000,56-65,M,0-25000,Least Income,M,1,TRUE,0,"Bachelors ",Manual,Educated,1,0,FALSE
2936,2310.48,2004-06-11 00:00:00.000,1956-11-05 00:00:00.000,66+,S,75001-100000,High Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,1,TRUE
2937,1085.50,2004-05-06 00:00:00.000,1958-10-09 00:00:00.000,66+,S,25001-50000,Low Income,F,2,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2938,-0.01,2003-12-14 00:00:00.000,1976-08-28 00:00:00.000,46-55,S,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,2,TRUE
2939,-4.99,2004-02-26 00:00:00.000,1964-08-18 00:00:00.000,56-65,S,greater than 100000,Highest Income,F,2,TRUE,2,Graduate Degree,Management,"Highly Educated ",0,2,TRUE
2940,-3578.27,2002-02-06 00:00:00.000,1967-04-27 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,1,TRUE
2941,80.98,2004-06-07 00:00:00.000,1974-08-19 00:00:00.000,46-55,S,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Professional,Least Educated,0,2,TRUE
2942,1666.00,2004-02-04 00:00:00.000,1972-06-06 00:00:00.000,46-55,S,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,0,FALSE
2943,-15.00,2003-12-28 00:00:00.000,1966-04-19 00:00:00.000,56-65,M,0-25000,Least Income,M,1,TRUE,1,High School,Manual,Least Educated,1,1,TRUE
2944,-0.01,2003-12-30 00:00:00.000,1935-10-18 00:00:00.000,66+,S,25001-50000,Low Income,F,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",0,2,TRUE
2945,4650.0704,2003-01-15 00:00:00.000,1971-01-02 00:00:00.000,46-55,M,75001-100000,High Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,3,TRUE
2946,114.99,2004-02-12 00:00:00.000,1965-08-04 00:00:00.000,56-65,S,25001-50000,Low Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
2947,-0.01,2003-11-10 00:00:00.000,1964-08-25 00:00:00.000,56-65,S,25001-50000,Low Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
2948,-69.99,2004-04-16 00:00:00.000,1941-03-07 00:00:00.000,66+,M,50001-75000,Medium Income,M,3,TRUE,0,Graduate Degree,Management,"Highly Educated ",0,2,TRUE
2949,114.99,2003-08-18 00:00:00.000,1959-03-08 00:00:00.000,56-65,M,50001-75000,Medium Income,F,5,TRUE,5,Graduate Degree,Professional,"Highly Educated ",1,3,TRUE
2950,-4.99,2003-10-10 00:00:00.000,1946-10-17 00:00:00.000,66+,M,50001-75000,Medium Income,F,4,TRUE,1,"Bachelors ",Management,Educated,0,1,TRUE
2951,2259.9975,2002-10-30 00:00:00.000,1954-06-28 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,1,High School,Professional,Least Educated,1,0,FALSE
2952,54.67,2004-07-08 00:00:00.000,1939-11-14 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2953,-31.00,2004-03-04 00:00:00.000,1957-07-08 00:00:00.000,66+,S,greater than 100000,Highest Income,F,2,TRUE,4,Partial College,Professional,Least Educated,1,3,TRUE
2954,110.02,2003-10-20 00:00:00.000,1970-02-14 00:00:00.000,46-55,M,75001-100000,High Income,M,0,FALSE,5,Partial High School,Professional,Least Educated,1,4,TRUE
2955,20.00,2004-05-02 00:00:00.000,1974-07-20 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,1,TRUE
2956,-10.01,2004-06-26 00:00:00.000,1969-01-19 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial College,Manual,Least Educated,1,1,TRUE
2957,-21.01,2003-11-25 00:00:00.000,1978-12-23 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,High School,Manual,Least Educated,0,1,TRUE
2958,2306.98,2004-05-25 00:00:00.000,1963-05-02 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,3,TRUE,1,"Bachelors ",Management,Educated,1,3,TRUE
2959,27.70,2004-04-19 00:00:00.000,1973-02-19 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
2960,20.00,2004-06-20 00:00:00.000,1978-10-12 00:00:00.000,46-55,M,25001-50000,Low Income,M,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,1,TRUE
2961,29.32,2004-01-19 00:00:00.000,1958-09-20 00:00:00.000,66+,M,75001-100000,High Income,F,5,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
2962,2410.07,2004-04-02 00:00:00.000,1973-02-26 00:00:00.000,46-55,M,25001-50000,Low Income,M,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
2963,295.5408,2003-02-03 00:00:00.000,1972-04-08 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2964,1085.50,2004-02-08 00:00:00.000,1964-10-04 00:00:00.000,56-65,M,25001-50000,Low Income,M,1,TRUE,0,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
2965,2834.9904,2002-07-05 00:00:00.000,1972-03-06 00:00:00.000,46-55,S,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,0,FALSE
2966,124.04,2003-12-25 00:00:00.000,1969-03-18 00:00:00.000,46-55,S,50001-75000,Medium Income,F,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
2967,16.97,2003-12-18 00:00:00.000,1964-10-10 00:00:00.000,56-65,S,0-25000,Least Income,M,4,TRUE,3,Partial High School,Manual,Least Educated,1,2,TRUE
2968,476.49,2004-03-16 00:00:00.000,1956-10-05 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,0,Partial College,Professional,Least Educated,1,2,TRUE
2969,27.69,2003-11-12 00:00:00.000,1975-05-03 00:00:00.000,46-55,S,75001-100000,High Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,3,TRUE
2970,-1194.20,2001-09-18 00:00:00.000,1968-04-11 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
2971,-69.99,2003-10-24 00:00:00.000,1936-04-01 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
2972,-2181.565,2002-07-22 00:00:00.000,1965-03-24 00:00:00.000,56-65,S,50001-75000,Medium Income,F,2,TRUE,2,"Bachelors ",Professional,Educated,0,1,TRUE
2973,326.6308,2003-01-01 00:00:00.000,1961-11-19 00:00:00.000,56-65,S,greater than 100000,Highest Income,F,1,TRUE,3,Partial College,Professional,Least Educated,0,4,TRUE
2974,1650.9975,2003-06-14 00:00:00.000,1958-11-02 00:00:00.000,66+,S,25001-50000,Low Income,M,1,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2975,-782.99,2003-03-14 00:00:00.000,1963-10-18 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,2,TRUE
2976,-24.00,2004-06-02 00:00:00.000,1949-05-10 00:00:00.000,66+,S,25001-50000,Low Income,F,4,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
2977,1.70,2003-12-19 00:00:00.000,1966-01-13 00:00:00.000,56-65,M,25001-50000,Low Income,M,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,2,TRUE
2978,-112.05,2003-11-28 00:00:00.000,1957-07-23 00:00:00.000,66+,M,0-25000,Least Income,M,2,TRUE,1,Partial High School,Clerical,Least Educated,0,2,TRUE
2979,1647.00,2003-10-14 00:00:00.000,1967-08-16 00:00:00.000,56-65,S,25001-50000,Low Income,F,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
2980,1066.50,2004-05-22 00:00:00.000,1968-08-06 00:00:00.000,56-65,S,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Clerical,Educated,0,0,FALSE
2981,299.8636,2003-06-17 00:00:00.000,1957-04-08 00:00:00.000,66+,M,greater than 100000,Highest Income,F,2,TRUE,3,"Bachelors ",Management,Educated,1,3,TRUE
2982,50.49,2003-12-28 00:00:00.000,1954-06-20 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2983,1085.50,2003-09-11 00:00:00.000,1971-03-11 00:00:00.000,46-55,M,50001-75000,Medium Income,M,1,TRUE,1,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
2984,575.97,2003-12-12 00:00:00.000,1957-03-03 00:00:00.000,66+,M,75001-100000,High Income,F,2,TRUE,0,Partial College,Professional,Least Educated,1,1,TRUE
2985,-69.99,2004-06-28 00:00:00.000,1954-08-08 00:00:00.000,66+,S,0-25000,Least Income,F,3,TRUE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2986,2349.0818,2003-06-12 00:00:00.000,1962-02-23 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,"Bachelors ",Professional,Educated,1,1,TRUE
2987,-20.01,2003-10-31 00:00:00.000,1974-11-14 00:00:00.000,46-55,M,50001-75000,Medium Income,M,0,FALSE,0,Partial College,Professional,Least Educated,1,2,TRUE
2988,2306.98,2003-08-07 00:00:00.000,1956-08-06 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2989,85.28,2003-12-10 00:00:00.000,1945-11-18 00:00:00.000,66+,M,50001-75000,Medium Income,F,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2990,-7.61,2003-09-22 00:00:00.000,1979-12-11 00:00:00.000,36-45,M,0-25000,Least Income,M,0,FALSE,0,Partial College,Manual,Least Educated,1,1,TRUE
2991,-38.02,2004-01-20 00:00:00.000,1971-09-21 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2992,-1306.7464,2002-12-05 00:00:00.000,1960-02-18 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2993,2314.99,2002-06-26 00:00:00.000,1970-02-27 00:00:00.000,46-55,M,25001-50000,Low Income,M,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",0,0,FALSE
2994,62.04,2003-10-09 00:00:00.000,1964-03-21 00:00:00.000,56-65,S,25001-50000,Low Income,F,4,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,2,TRUE
2995,-54.08,2003-01-07 00:00:00.000,1969-09-10 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
2996,37.70,2003-09-04 00:00:00.000,1963-09-12 00:00:00.000,56-65,M,75001-100000,High Income,F,0,FALSE,0,Partial College,Professional,Least Educated,1,1,TRUE
2997,-8.02,2003-10-16 00:00:00.000,1956-03-04 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2998,22.70,2003-10-03 00:00:00.000,1953-11-15 00:00:00.000,66+,S,0-25000,Least Income,M,2,TRUE,1,High School,Manual,Least Educated,1,2,TRUE
2999,2343.06,2003-12-26 00:00:00.000,1968-09-01 00:00:00.000,56-65,S,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Management,Educated,0,1,TRUE
3000,68.50,2004-04-13 00:00:00.000,1976-11-23 00:00:00.000,46-55,M,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
3001,-17.50,2004-02-21 00:00:00.000,1977-11-04 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
3002,2416.44,2003-08-31 00:00:00.000,1946-06-25 00:00:00.000,66+,M,greater than 100000,Highest Income,M,4,TRUE,4,"Bachelors ",Management,Educated,1,4,TRUE
3003,33.98,2004-04-20 00:00:00.000,1980-03-12 00:00:00.000,36-45,M,25001-50000,Low Income,F,0,FALSE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
3004,-57.11,2003-12-21 00:00:00.000,1965-08-14 00:00:00.000,56-65,S,75001-100000,High Income,F,4,TRUE,4,"Bachelors ",Skilled Manual,Educated,0,2,TRUE
